id,TipoDeInmueble,TipoDeOperacion,Dormitorios,Precio,Moneda,Zona,FechaDeActualización,Descripcion
762,Departamento,Alquiler,1.0,100000.0,Pesos,Bº San Vicente,08.10.2023,EXCELENTE DPTO EN ALQUILER A ESTRENAR EN BARRIO SAN VICENTE!!!
763,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Ciudadela,08.10.2023,AV. V. SARSFIELD 3000  /  DPTO. 1 y 2 DOR /  PXMO UNIVERSIDAD
764,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Nueva Córdoba,08.10.2023,"Av. Pueyrredon 152 Externo mts,  Obispo Trejo C / balcón"
765,Casa,Alquiler,3.0,1500.0,Dólares,Bº Urca,08.10.2023,¡Hermosa casa en Alquiler Amoblada! - Housing Urca
766,Casa,Alquiler,3.0,1000.0,Dólares,Bº Urca,08.10.2023,¡Hermosa casa en Alquiler! - Housing Urca
767,Departamento,Alquiler,3.0,120000.0,Pesos,null,08.10.2023,ALQUILO DEPTO 3 DORM COMPLEJO LIBERTAD  /  CON COCHERA
768,Departamento,Alquiler,2.0,110000.0,Pesos,Bº Zumaran,08.10.2023,ALQUILO DEPTO DOS DORMITORIOS AV. VIVES
769,Departamento,Alquiler,3.0,1600.0,Dólares,Bº Nueva Córdoba,08.10.2023,PISO COMPLETO! FRENTE PARQUE DE LAS TEJAS!LAS MEJORES VISTAS! COHERA 2 AMOBLADO
770,Casa,Alquiler,4.0,2000.0,Dólares,Bº Valle Escondido,08.10.2023,Valle Esc 4 Dorm pileta gal  C / asadorY Horno 
771,Casa,Alquiler,3.0,320000.0,Pesos,Bº Nueva Córdoba,08.10.2023,CASA EN ALQUILER 3 DORM NUEVA CORDOBA
772,Departamento,Alquiler,2.0,170000.0,Pesos,Bº Alberdi,08.10.2023,ALQUILO DEPTO 2 DORM EN BARRIO ALBERDI
773,Comercio,Alquiler,,1200.0,Pesos,Bº Mariano Fragueiro,08.10.2023,LOCAL EN EXCELENTES CONDICIONES!!! Bº GUIÑAZU!
774,Casa,Alquiler,4.0,280000.0,Pesos,Bº Jardín Espinosa,08.10.2023,"Bº JARDIN APTA COMERCIO,  4 DORMITORIOS AMBIENTES AMPLIOS DEPENDENCIA DE  SERVI"
775,Comercio,Alquiler,,450000.0,Pesos,Bº General Paz,08.10.2023,Galpón con oficina en ALQUILER - Barrio General Paz. 
776,Casa,Alquiler,3.0,265000.0,Pesos,Bº Alto Alberdi,08.10.2023,"Alberdi proximo club la U,  Angel Avalos 767"
777,Departamento,Alquiler,2.0,160000.0,Pesos,Bº Alto Verde,08.10.2023,DPTO EN PLANTA ALTA
778,Departamento,Alquiler,3.0,600.0,Dólares,Bº Las Rosas,08.10.2023,Dpto 3 dormitorios en planta baja en alquiler en Casonas del Norte con  amenities
779,Departamento,Alquiler,,80000.0,Pesos,Bº Palmar,08.10.2023,Monoambiente Amoblado !C  / terraza -Residencial Velez Sarsfield
780,Comercio,Alquiler,,300000.0,Pesos,Bº Villa Aspasia,08.10.2023,SE ALQUILA GALPÓN EN VILLA ASPASIA 300 M2 CUBIERTOS.
781,Comercio,Alquiler,,120000.0,Pesos,Bº Alta Córdoba,08.10.2023,Alta Cba - Oficina en Alquiler 45mts
782,Comercio,Alquiler,,260000.0,Pesos,Bº Cerro de las Rosas,08.10.2023,ALQUILER OFICINA CERRO DE LAS ROSAS
783,Departamento,Alquiler,1.0,155000.0,Pesos,Bº General Paz,08.10.2023,GENERAL PAZ 1 DORM C VISTA  
784,Casa,Alquiler,3.0,2000.0,Dólares,Bº Lomas de la Carolina,08.10.2023,ALQUILO en LOMAS Disponible desde enero 
785,Departamento,Alquiler,1.0,250.0,Dólares,Bº Quebrada de las Rosas,08.10.2023,ALQUILER DEPTO 1 DORM ALTO VILLASOL
786,Comercio,Alquiler,,800000.0,Pesos,Bº Guiñazú Sur,08.10.2023,Juan B Justo 7900 LOCAL 420 metros2 GUARDIA 24hs
787,Comercio,Alquiler,,750000.0,Pesos,Bº Guiñazú,08.10.2023,Juan B justo 7900 DEPÓSITO 550m2 con OFICINA - GUARDIA 24hs
788,Comercio,Alquiler,,45000.0,Pesos,Bº Centro,08.10.2023,ALQUILER!!! OFICINA EN PLENO CENTRO!!!! CERCA DE TODO!!! 
789,Casa,Alquiler,,1800.0,Dólares,Bº Las Delicias,08.10.2023,"Casa moderna en Country Las Delicias con pileta,  5 dormitorios y quincho con  asa"
790,Comercio,Alquiler,,58000.0,Pesos,Bº Alberdi,08.10.2023,LOCAL c / vidriera a la calle - D. Funes 1060!- ALBERDI
791,Departamento,Alquiler,1.0,70000.0,Pesos,Bº Los Boulevares,08.10.2023,SIN EXPENSAS ALQ Los Boulevares 1dorm.
792,Departamento,Alquiler,2.0,230000.0,Pesos,Bº Nueva Córdoba,08.10.2023,AMOBLADO! 2 DORM CON COCHERA
793,Departamento,Alquiler,2.0,130000.0,Pesos,Bº San Vicente,08.10.2023,Departamento en Alquiler en calle Ramon Ocampo 
794,Departamento,Alquiler,2.0,130000.0,Pesos,Bº Alta Córdoba,08.10.2023,Excelente Dpto de 2 d en ALTA CBA!!!
795,Departamento,Alquiler,2.0,130000.0,Pesos,Bº Alta Córdoba,08.10.2023,Hermoso dpto amplio de 2 d en ALTA CBA!!
796,Comercio,Alquiler,,250000.0,Pesos,Bº Alta Córdoba,08.10.2023,Oficinas 
797,Casa,Alquiler,2.0,180000.0,Pesos,Bº Granja de Funes,08.10.2023,Hermosa casa en alquiler de 2 dormitorios en Bº Granja de funes
798,Departamento,Alquiler,1.0,100000.0,Pesos,Bº Alta Córdoba,08.10.2023,"Alta Córdoba Primer piso,  bajas Expensas. Dorm amplio c / plac,   "
799,Comercio,Alquiler,,85000.0,Pesos,Bº Centro,08.10.2023,"OFICINA 100 METROS ,  AUMENTO CADA 6 EL 50%"
800,Comercio,Alquiler,,160000.0,Pesos,Bº Alta Córdoba,08.10.2023,ALQUILO OFICINA FRENTE A LA PLAZA PRINCIPAL ALTA CORDOBA 
801,Comercio,Alquiler,,200000.0,Pesos,Bº General Paz,08.10.2023,Bº GRAL PAZ- LIMA ESQUINA GÚEMES - LOCAL A ESTRENAR 40M2 - EDIFICIO SOUL
802,Comercio,Alquiler,,85000.0,Pesos,Bº Alto Alberdi,08.10.2023,"Local en alquiler en plena Av Colon al 3100,  muy proximo a plaza Jeronimo del  Ba"
803,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Centro,08.10.2023,"KABALS ALQUILA DEPARTAMENTO DE UN DORMITORIO,  A ESTRENAR,  EN AYACUCHO 365"
804,Departamento,Alquiler,2.0,1200.0,Dólares,Bº Villa Belgrano,08.10.2023,"CHATEAU VILLAGE - ALQUILER DEPARTAMENTO - 2 DORMITORIOS,  3 BAÑOS,   DEPENDENCIAS"
805,Casa,Alquiler,2.0,1750.0,Dólares,Bº Nueva Córdoba,08.10.2023,TEMPORARIO-DPTO CATEGORÍA AMOBLADO-2 DORM-BALCÓN-SUM Y PILETA
806,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Alberdi,08.10.2023,BONIF X3MES ($130.000)-ALBERDI-9DE JULIO 832-DPTO 1DORM-GUARDIA SEG! 
807,Departamento,Alquiler,1.0,140000.0,Pesos,Bº Centro,08.10.2023,"CENTRO,  SOBRE AVENIDA,  EXTERNO CON BALCÓN."
809,Departamento,Alquiler,1.0,125000.0,Pesos,Bº Observatorio,08.10.2023,achaval rodriguez 846 atras tribunales 2
810,Departamento,Alquiler,1.0,125000.0,Pesos,Bº Alberdi,08.10.2023,ALBERDI ATRAS CENTRAL POLICIA CON PATIO
811,Departamento,Alquiler,3.0,1200.0,Dólares,Bº Villa Belgrano,08.10.2023,SAINT JORDI DEPARTAMENTOS DE CATEGORIA VILLA BELGRANO CORDOBA
812,Comercio,Alquiler,,50000.0,Pesos,Bº Poeta Lugones,08.10.2023,POETA LUGONES (B LUNA ESQ D GARAT) - ALQUILER LOCAL COMERCIAL 12 M2.
813,Comercio,Alquiler,,200000.0,Pesos,Bº Cañitas,08.10.2023,OFICINA EN ALQUILER - CAÑITAS MALL
814,Departamento,Alquiler,2.0,1200.0,Dólares,Bº Villa Belgrano,08.10.2023,DEPTO. PREMIUM EN ALQUILER. CONDOM.CHATEAU VILLAGE. AMENITIES DE CATEGORIA
815,Departamento,Alquiler,1.0,142000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Alq depto 1 dor en la mejor zona de Nva cba - metros del olmos y terminal 
816,Comercio,Alquiler,,200000.0,Pesos,Bº Centro,08.10.2023,LOCAL COMERCIAL / OFICINA A LA CALLE ZONA TRIBUNALES-78 M2
817,Comercio,Alquiler,,270000.0,Pesos,Bº Nueva Córdoba,08.10.2023,AMPLIA OFICINA ZONA PATIO OLMOS / TRIBUNALES-COCHERAS
818,Casa,Alquiler,,1100.0,Dólares,Bº Villa Belgrano,08.10.2023,"CASA EN ALQUILER ó VENTA VILLA BELGRANO,  650 M2 CUBIERTOS,  TERRENO DE 1350  M2"
819,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Nueva Córdoba,08.10.2023,"Departamento en  alquiler 1 dorm,  Nueva Cordoba"
820,Comercio,Alquiler,,7.0,Dólares,null,08.10.2023,OFICINA COMERCIAL EN ALQUILER - Parque Empresarial Aeropuerto
821,Comercio,Alquiler,,30000.0,Pesos,Bº Ayacucho,08.10.2023,AYACUCHO S / REP. SIRIA LOCAL COMERCIAL 
822,Comercio,Alquiler,,280000.0,Pesos,Bº Jardín Espinosa,08.10.2023,Local en alquiler a mts del Paseo del Jockey
823,Casa,Alquiler,3.0,1400.0,Dólares,Bº Villa Belgrano,08.10.2023,"Excelente Housing en alquiler temporario tres dormitorios,  Villa Belgrano,   Córd"
824,Casa,Alquiler,,1200.0,Dólares,Bº Colinas del Cerro,08.10.2023,"Casa en alquiler para uso comercial,  Zona norte,  Córdoba"
825,Departamento,Alquiler,3.0,350000.0,Pesos,Bº Centro,08.10.2023,Departamento c / cochera 
826,Comercio,Alquiler,,320000.0,Pesos,Bº General Paz,08.10.2023,B° GRAL PAZ 25 D MAYO 1100 LOCAL COMERCIAL 2 BAÑOS
827,Comercio,Alquiler,,230000.0,Pesos,Bº Cofico,08.10.2023,"ALQUILO LOCAL,  IDEAL DEPOSITO U OFICINAS,  NO PERDER"
828,Comercio,Alquiler,,2000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILAMOS EL UNICO LOCAL SOBRE ESTRADA 100
829,Comercio,Alquiler,,350000.0,Pesos,Bº Independencia,08.10.2023,Propiedad en Alquiler en Bv Las Heras al 800
830,Comercio,Alquiler,,45000.0,Pesos,Bº Centro,08.10.2023,Alquiler - Oficina comercial - Barrio Centro.
831,Comercio,Alquiler,,239000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Alquiler - Local Comercial - Nueva Córdoba.
832,Casa,Alquiler,3.0,1000.0,Dólares,Bº Villa Belgrano,08.10.2023,VILLA BELGRANO . ALQUILER - CASA - HOUSING
833,Casa,Alquiler,3.0,200000.0,Pesos,Bº Rogelio Martinez,08.10.2023,"ALQUILER CON DESTINO COMERCIAL - DUPLEX ROGELIO MARTINEZ,  FRENTE A CIUDAD  UNIVER"
834,Departamento,Alquiler,3.0,1800.0,Dólares,Bº Villa Belgrano,08.10.2023,¡Alquiler! ¡Hermoso Departamento Amoblado en Chateau Village !
835,Casa,Alquiler,3.0,2000.0,Dólares,Bº Jockey Club,08.10.2023,"SE ALQUILA CASA COUNTRY AMOBLADA,  JOCKEY CLUB"
836,Comercio,Alquiler,,30000.0,Pesos,Bº Centro,08.10.2023,OFICINA CON AIRE ACONDICIONADO
837,Comercio,Alquiler,,2500.0,Pesos,null,08.10.2023,GALPON LOCAL COMERCIAL! 2.000MTS CUB- Bº GRAL PUEYRREDON!! EXCELENTE ACCESO
838,Departamento,Alquiler,2.0,160000.0,Pesos,Bº Centro,08.10.2023,ALQUILER!!! CENTRO!!! DEPTO DOS DORMITORIOS UN BAÑO DISPONIBLE YA!!!
839,Departamento,Alquiler,1.0,95000.0,Pesos,Bº Guemes,08.10.2023,Alquilo Monoambiente en Güemes!!
840,Comercio,Alquiler,,60000.0,Pesos,Bº Centro,08.10.2023,27 de Abril Zona Tribunales  OFICINA 3 AMBIENTES EN VENTA
841,Comercio,Alquiler,,310000.0,Pesos,Bº Villa Belgrano,08.10.2023,SE ALQUILA GALPÓN CON OFICINA EN AV GAUSS VILLA BELGRANO
842,Casa,Alquiler,3.0,280000.0,Pesos,Bº Centenario,08.10.2023,ALQUILER COMERCIAL B° CENTENARIO A 1 CUADRA DE NUÑEZ. 500 M2 T 250 M2 C
843,Departamento,Alquiler,1.0,155000.0,Pesos,Bº General Paz,08.10.2023,GENERAL PAZ 1 DORM Y GRAN BALCON C VISTA  
844,Duplex,Alquiler,1.0,235000.0,Pesos,Bº Arguello,08.10.2023,ALQUILER DÚPLEX DE 1 DORM (POSIB. 2DO DORM) EN HOUSING + ESCRIT PATIO Y COCHERA
845,Comercio,Alquiler,,650000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Nueva Córdoba comercial bar cervecería restó 2 plantas y terraza
846,Departamento,Alquiler,1.0,120000.0,Pesos,Bº General Paz,08.10.2023,Depto busca inquilino / a
847,Comercio,Alquiler,,200000.0,Pesos,Bº Matienzo,08.10.2023,ALQUILO LOCAL GALPON RUTA 20
848,Comercio,Alquiler,,3800.0,Pesos,Bº General Paz,08.10.2023,GALPONES LOCAL COMERCIAL! 3000 MTS CUB- Bº GRAL PAZ EXCELENTE ACCESO
849,Comercio,Alquiler,,3800.0,Pesos,Bº General Paz,08.10.2023,LOCAL COMERCIAL GALPONES! 3000 MTS CUB- Bº GRAL PAZ!! EXCELENTE ACCESO
850,Comercio,Alquiler,,120000.0,Pesos,Bº Centro,08.10.2023,SEMI PISO OFICINA -Bº Centro
851,Departamento,Alquiler,2.0,150000.0,Pesos,Bº Cofico,08.10.2023,Alquiler Bedoya 1019 dos (2) dormitorios Cofico
852,Comercio,Alquiler,,1100.0,Pesos,Bº Los Boulevares,08.10.2023,900 m² a Estrenar en Los Boulevares con Seguridad. (Ga 522)
853,Comercio,Alquiler,,1800.0,Pesos,Bº Guiñazú,08.10.2023,1820 m² en Dos Plantas Sobre J. B. Justo (Ga 632)
854,Comercio,Alquiler,,110000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Alquilo Oficina Planta Libre en Nueva Cordoba!!!
856,Comercio,Alquiler,,120000.0,Pesos,Bº Cerro de las Rosas,08.10.2023,LOCAL CERRO DE LAS  ROSAS
857,Comercio,Alquiler,,80000.0,Pesos,Bº Centro,08.10.2023,Alquiler planta libre con 2 baños - 60m2 - Seguridad
858,Comercio,Alquiler,,750000.0,Pesos,Bº Cofico,08.10.2023,Colon 748 - Local Comercial - Barrio Centro
859,Casa,Alquiler,3.0,600.0,Dólares,Bº Otro,08.10.2023,"Cañuelas Chico,  duplex en alquiler de 3 dormitorios,  3 baños,  seguridad 24  hs"
860,Comercio,Alquiler,,47000.0,Pesos,Bº Centro,08.10.2023,Alquiler - Oficina - 48 mts - B° Centro
861,Comercio,Alquiler,,40000.0,Pesos,Bº Centro,08.10.2023,Alquiler - Oficina - 39 mts - B° Centro
862,Comercio,Alquiler,,500000.0,Pesos,Bº Villa Adela,08.10.2023,B° VILLA ADELA - EXCELENTE GALPON A ESTRENAR.
863,Departamento,Alquiler,1.0,160000.0,Pesos,Bº General Paz,08.10.2023,"AMPLIO,  LUMINOSO CON BALCÓN Y AMENITIES"
864,Comercio,Alquiler,,38000.0,Pesos,Bº Centro,08.10.2023,"La Calera- Spangemberg 357,  Ofic Apta Local o consultorios,  Fte Pza Central"
865,Comercio,Alquiler,,52000.0,Pesos,Bº Villa el Libertador,08.10.2023,"Villa Libertador- Bogota 1531,  25mts aprox"
866,Comercio,Alquiler,,200000.0,Pesos,Bº Cerro de las Rosas,08.10.2023,Se alquila importante lote sobre Av. Rafael Nuñez
867,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Centro,08.10.2023,Departamento alquiler un dormitorio Nueva Córdoba
868,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,08.10.2023,PISO ALTO - EXTERNO - BALCON
869,Departamento,Alquiler,2.0,120000.0,Pesos,Bº Alberdi,08.10.2023,IDEAL ESTUDIANTES! dpto 2 dormitorios sin expensas Bº Jardin!
871,Comercio,Alquiler,,2000.0,Dólares,Bº Villa Belgrano,08.10.2023,MANSIÓN en alquiler - RECTA Y NEPER - Rubros varios
872,Comercio,Alquiler,,300000.0,Pesos,Bº Cofico,08.10.2023,COFICO: OFICINAS COMERCIALES EN EDIFICIO INTELIGENTE 
873,Comercio,Alquiler,,300000.0,Pesos,Bº Alberdi,08.10.2023,SE ALQUILA!! ESQUINA INCREIBLE FRENTE A LA PLAZA GERNIMO DEL BARCO!!
874,Comercio,Alquiler,,200000.0,Pesos,Bº Arguello,08.10.2023,"SE ALQUILA LOCAL  /  OFICINA,  RICARDO ROJAS,  ARGUELLO."
875,Comercio,Alquiler,,35000.0,Pesos,Bº Otro,08.10.2023,Alquilo local barrio La Dorotea 
876,Departamento,Alquiler,1.0,140000.0,Pesos,Bº General Paz,08.10.2023,B°GENERAL PAZ -INTERNO- 1 DORM- SE ALQUILA
877,Comercio,Alquiler,,1200.0,Dólares,Bº Villa Esquiu,08.10.2023,GALPÓN 568 MTS - IDEAL LOGÍSTICA VILLA ESQUIU SALIDA CIRCUNVALACIÓN CAPDEVILA
878,Departamento,Alquiler,1.0,60000.0,Pesos,Bº Arguello,08.10.2023,DEPARTAMENTO PARA ESTUDIANTE
879,Casa,Alquiler,3.0,585000.0,Pesos,Bº Granja de Funes,08.10.2023,ALQUILER CASA AMPLIA TERRENO Y PILETA
880,Comercio,Alquiler,,150000.0,Pesos,Bº Centro,08.10.2023,LOCAL ZONA CENTRO- CERCANO A PATIO OLMOS!
881,Comercio,Alquiler,,890000.0,Pesos,Bº San Carlos,08.10.2023,"Alquilo Local 700 m² B` Residencial San Carlos,  Sobre Ohiggins. (Loc 020)"
882,Comercio,Alquiler,,130000.0,Pesos,Bº Cerro de las Rosas,08.10.2023,LOCAL SOBRE MARIANO LARRA
883,Comercio,Alquiler,,90000.0,Pesos,Bº San Vicente,08.10.2023,Alquiler de local en Estados Unidos 3225
884,Casa,Alquiler,,800.0,Dólares,Bº Cerro de las Rosas,08.10.2023,Tablada Park - casa alquiler comercial
885,Comercio,Alquiler,,390000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Local muy amplio en Nueva Córdoba - 3 BAÑOS - TODOS LOS SERVICIOS
886,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Centro,08.10.2023,Av Pueyrredón 724 Alquiler 1 dor $150.000
887,Comercio,Alquiler,,250000.0,Pesos,Bº Centro,08.10.2023,Centro Local Comercial 9 de Julio 526!!
888,Comercio,Alquiler,,700000.0,Pesos,Bº Centro,08.10.2023,Local comercial 530 mts2 (Zona Mercado Norte)
889,Comercio,Alquiler,,135000.0,Pesos,Bº Centro,08.10.2023,Oficinas en Alquiler 210 mts2 (Zona Mercado Norte)
890,Departamento,Alquiler,2.0,250000.0,Pesos,Bº Centro,08.10.2023,DEPTO DE CATEGORIA DE 2 DORMITORIOS A UNA CUADRA DE LA CAÑADA
891,Departamento,Alquiler,1.0,15000.0,Pesos,Bº Alberdi,08.10.2023,Alquilo Dpto. Amoblado para 3 personas - Zona Tribunales I-
892,Comercio,Alquiler,,110000.0,Pesos,Bº Centro,08.10.2023,Alquilo Oficina con 3 Estudios
893,Comercio,Alquiler,,55000.0,Pesos,Bº El Trebol,08.10.2023,local frente policlinico policial 
894,Casa,Alquiler,2.0,224990.0,Pesos,Bº Claros del Bosque,08.10.2023,CLAROS VILLAGES BARRIO CERRADO DUPLEX EN UNA PLANTA 2 DOR. PATIO COCHERA.
895,Comercio,Alquiler,,120000.0,Pesos,Bº Centro,08.10.2023,"Alquilo local dentro de Galería Cervantes,  con gran vidriera"
896,Comercio,Alquiler,,400000.0,Pesos,Bº Centro,08.10.2023,"Pleno Centro,  Gran Oficina de 646mts2 ideal call center o gran empresa"
897,Casa,Alquiler,2.0,500000.0,Pesos,Bº Otro,08.10.2023,Busco casa o dpto.
898,Comercio,Alquiler,,85000.0,Pesos,Bº Pueyrredon,08.10.2023,LOCALES COMERCIALES EN ALQUILER !!
899,Departamento,Alquiler,1.0,300.0,Dólares,Bº Terrazas de Ohiggins,08.10.2023,Alquiler - Departamento - 1 Dormitorios - Complejo Terrazas de O'Higgins
900,Departamento,Alquiler,2.0,350000.0,Pesos,Bº Terrazas de Ohiggins,08.10.2023,Alquiler Departamento - 2 Dormitorios - Complejo Terrazas de O'Higgins
901,Comercio,Alquiler,,160000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Alq importante local con vidriera sobre Bv Illia
902,Comercio,Alquiler,,120000.0,Pesos,null,08.10.2023,Alquilo Local Comercial - Nueva Córdoba
903,Comercio,Alquiler,,15000.0,Pesos,Bº Centro,08.10.2023,ALQUILER OFICINA BARRIO CENTRO
904,Comercio,Alquiler,,40000.0,Pesos,Bº Cerro de las Rosas,08.10.2023,ALQUILER HERMOSA OFICINA EN CERRO DE LAS ROSAS
906,Departamento,Alquiler,1.0,300000.0,Pesos,Bº Nueva Córdoba,08.10.2023,"ALQUILO DEPTO,  CON EXCELENTE UBICACION!!"
907,Comercio,Alquiler,,700000.0,Pesos,Bº Barranca Yaco,08.10.2023,EXCELENTE GALPÓN EN ALQUILER
908,Comercio,Alquiler,,205000.0,Pesos,Bº Centro,08.10.2023,¡APURADO! LOCAL GIGANTE -FTE CAPITALINAS  PLANTA y ENTREPISO
909,Comercio,Alquiler,,130000.0,Pesos,Bº Centro,08.10.2023,SEMI PISO DE OFICINAS ADMINISTRATIVO COMERCIAL!! Bº CENTRO!
910,Departamento,Alquiler,1.0,190000.0,Pesos,Bº General Paz,08.10.2023, AMOBLADO - 1 DORM + ESCRITORIO - 2 BAÑOS - Bº GRAL PAZ
911,Casa,Alquiler,4.0,7000.0,Dólares,Bº Nueva Córdoba,08.10.2023,¡Importante casona en alquiler sobre Hipólito Yrigoyen! 
912,Departamento,Alquiler,3.0,2000.0,Dólares,Bº Villa Belgrano,08.10.2023,VILLAGE PLAZA - DEPARTAMENTO 3 DORM SUITE C / DOBL VEST 2 BALCONES AMENITIES
913,Casa,Alquiler,3.0,111111.0,Pesos,Bº Rogelio Martinez,08.10.2023,CASA SOLO USO COMERCIAL ROGELIO MARTINEZ SALIDA A 2 CALLES
914,Comercio,Alquiler,,180000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Alquiler Oficina Edificio inteligente Nueva Cordoba
915,Comercio,Alquiler,,120000.0,Pesos,Bº Centro,08.10.2023,Oficina 110 m2 - 25 de Mayo
916,Departamento,Alquiler,1.0,200000.0,Pesos,Bº Las Rosas,08.10.2023,OPERA PARK - CATEGORIA!! AMENITIES - BALCON - SEG 24 hs
917,Casa,Alquiler,4.0,1200.0,Dólares,Bº Centro,08.10.2023,CENTRO: 25 DE MAYO AL 500 CASA DE 340 M2 CUB APTA USO COMERCIAL
918,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Centro,08.10.2023,Centro / Alberdi 1d Balcon Dean Funes 1000
919,Comercio,Alquiler,,120000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Nva Cba Chile 222 local 45 ms2 baño kitch vidriera
920,Comercio,Alquiler,,1500.0,Dólares,Bº Alto Verde,08.10.2023,ALQUILER COMERCIAL SOBRE AVENIDA - 330 M2 CON PATIO Y COCHERA
921,Comercio,Alquiler,,40000.0,Pesos,Bº Pueyrredon,08.10.2023,ALQUILER OFICINA 25mts EN CALLE ROMA 1300
922,Departamento,Alquiler,1.0,125000.0,Pesos,Bº Alberdi,08.10.2023,ATRAS CENTRAL DE POLICIA SANTA ROSA
923,Comercio,Alquiler,,130000.0,Pesos,Bº Parque Liceo I,08.10.2023,LOCAL DE 83 M2 EN NUEVO BARRIO LICEO PROCREAR
924,Comercio,Alquiler,,70000.0,Pesos,Bº Centro,08.10.2023,OFICINA EN ALQUILER EN ZONA CENTRO -BELGRANO AL 100
925,Comercio,Alquiler,,210000.0,Pesos,Bº Villa Corina,08.10.2023,VILLA CORINA - MANUEL DE ESCALADA 3172 - LOCAL EN ALQUILER
927,Casa,Alquiler,3.0,1700.0,Dólares,Bº El Bosque,08.10.2023,Casa en alquiler en El Bosque fondo espacio verde
928,Casa,Alquiler,2.0,200000.0,Pesos,Bº Villa Warcalde,08.10.2023,"CASA EN ALQUILER B° RIVERA INDARTE HOUSING,  CON SEGURIDAD PPAL EN SUITE."
929,Departamento,Alquiler,3.0,600000.0,Pesos,Bº Villa Belgrano,08.10.2023,Categoría 3 Dormitorios c / Cochera y Amenities - Villa Belgrano
930,Comercio,Alquiler,,308500.0,Pesos,Bº Centro,08.10.2023,Se alquila local comercial nuevo - zona centro
931,Comercio,Alquiler,,240000.0,Pesos,Bº Centro,08.10.2023,Alquilo Local Comercial - Nueva Cordoba
932,Casa,Alquiler,4.0,2800.0,Dólares,Bº Otro,08.10.2023,"Casa en alquiler barrio cerrado Costa Verde,  próximo a Urca,  Zona norte,   córdo"
933,Comercio,Alquiler,,180000.0,Pesos,Bº Centro,08.10.2023,"Excelente Oficina en alquiler,  La Rioja al 400,  Cenro"
934,Comercio,Alquiler,,490000.0,Pesos,Bº Alberdi,08.10.2023,ALQUILER - Galpon - Arturo Orgaz 200
935,Comercio,Alquiler,,135000.0,Pesos,Bº Providencia,08.10.2023,Alquiler Local Comercial A Estrenar - Barrio Providencia
936,Comercio,Alquiler,,120000.0,Pesos,Bº Cofico,08.10.2023,Alquiler de Local Comercial - Barrio Cofico
937,Casa,Alquiler,4.0,450000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILO GRAN CASONA!! PLENO NUEVA CÓRDOBA -EXCELENTE UBICACIÓN!!
938,Comercio,Alquiler,,70000.0,Pesos,Bº Centro,08.10.2023,CASEROS 813 Centro frente a parada de colectivo
939,Comercio,Alquiler,,1100.0,Pesos,Bº Juan B. Justo,08.10.2023,JUAN B JUSTO 7900 Impecable SHOWROOM con depósito SEGURIDAD 24HS
940,Comercio,Alquiler,,65000.0,Pesos,Bº Centro,08.10.2023,LOCAL COMERCIAL A ESTRENAR. CALLE LIMA
941,Casa,Alquiler,4.0,3000.0,Dólares,Bº Quebrada de las Rosas,08.10.2023,CASA ALQUILER COSTA VERDE 3 DORMITORIOS
942,Comercio,Alquiler,,150000.0,Pesos,Bº Alberdi,08.10.2023,ALBERDI. Alquiler local comercial
943,Comercio,Alquiler,,65000.0,Pesos,Bº Centro,08.10.2023,LOCAL COMERCIAL - Bº CENTRO- EXCELENTE UBICACION!!
944,Comercio,Alquiler,,12000.0,Dólares,Bº Ferreyra,08.10.2023,Galpón 2000 mts cubiertos- - Parque Industrial POLO 52
945,Departamento,Alquiler,1.0,140000.0,Pesos,Bº Nueva Córdoba,08.10.2023,B° Nueva Cba – Ambrosio Olmos N°627 – 1 Dorm – Muy luminoso.
946,Comercio,Alquiler,,200000.0,Pesos,Bº Centro,08.10.2023,ALQUILO LOCAL COMERCIAL!!!! ZONA CENTRO
947,Comercio,Alquiler,,80000.0,Pesos,Bº Centro,08.10.2023,ALQUILO LOCAL de 75m2 EN ZONA MAYORISTAS!!
948,Comercio,Alquiler,,70000.0,Pesos,Bº Alberdi,08.10.2023,CONSULTORIO PARA ODONTOLOGIA / OFICINA. VIEYTES AL 700. C / DOS PRIVADOS Y BAÑO. 
949,Casa,Alquiler,4.0,300000.0,Pesos,Bº Cerro de las Rosas,08.10.2023,Alquiler - Uso Comercial - Cerro de las Rosas
